input log file location, C:\Users\hotschmoe\Documents\GitHub\specula\results\qualcomm_dissect\prof\clean2\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.45.40.260406130939
qnn-net-run version, v2.45.40.260406130939
Backend version, v2.45.40.260406130939
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
17993435273,EXECUTE,7110,US,BACKEND,ROOT,Accelerator (execute) time
17993435273,EXECUTE,6996,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
17993435273,EXECUTE,7555,US,BACKEND,ROOT,QNN (execute) time
17997494803,EXECUTE,7691,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
17997494803,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
17997494803,EXECUTE,7621,US,BACKEND,ROOT,RPC (execute) time
17997494803,EXECUTE,7251,US,BACKEND,ROOT,QNN accelerator (execute) time
17997494803,EXECUTE,7070,US,BACKEND,ROOT,Accelerator (execute) time
17997494803,EXECUTE,6978,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
17997494803,EXECUTE,7679,US,BACKEND,ROOT,QNN (execute) time
17999659782,EXECUTE,8011,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
17999659782,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
17999659782,EXECUTE,7933,US,BACKEND,ROOT,RPC (execute) time
17999659782,EXECUTE,7637,US,BACKEND,ROOT,QNN accelerator (execute) time
17999659782,EXECUTE,7448,US,BACKEND,ROOT,Accelerator (execute) time
17999659782,EXECUTE,6994,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
17999659782,EXECUTE,7996,US,BACKEND,ROOT,QNN (execute) time
18001566381,EXECUTE,7664,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
18001566381,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18001566381,EXECUTE,7611,US,BACKEND,ROOT,RPC (execute) time
18001566381,EXECUTE,7288,US,BACKEND,ROOT,QNN accelerator (execute) time
18001566381,EXECUTE,7108,US,BACKEND,ROOT,Accelerator (execute) time
