timestamp,target,draft,backend,threads,draft_max,n_predict_req,prompt_idx,n_drafted,n_accept,accept_pct,decoded_tokens,decoded_seconds,decoded_tok_per_sec,encoded_tok_per_sec,wallclock_s
2026-04-20T13:19:10.9414059-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,0,256,192,75.000,257,6.633,38.748,112.207,11.07
2026-04-20T13:19:23.0196522-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,1,272,188,69.118,257,7.294,35.235,127.136,12.06
2026-04-20T13:19:35.1358596-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,2,240,196,81.667,257,6.679,38.480,135.494,12.1
2026-04-20T13:19:46.2043069-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,3,244,197,80.738,259,6.382,40.583,121.325,11.05
2026-04-20T13:19:58.2659728-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,4,276,190,68.841,260,7.645,34.009,117.059,12.05
2026-04-20T13:20:09.3419392-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,5,220,201,91.364,257,5.729,44.863,119.135,11.06
2026-04-20T13:20:22.4508146-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,6,308,179,58.117,257,8.067,31.858,120.384,13.1
2026-04-20T13:20:34.5460085-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,7,248,198,79.839,261,6.854,38.079,116.616,12.08
2026-04-20T13:20:45.6475563-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,8,256,192,75.000,257,6.666,38.551,131.971,11.08
2026-04-20T13:20:57.7393596-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,4,256,9,284,187,65.845,259,7.464,34.699,126.746,12.08
2026-04-20T13:21:11.7977272-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,0,354,200,56.497,260,9.098,28.578,108.078,14.06
2026-04-20T13:21:24.9038113-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,1,342,199,58.187,257,8.538,30.102,129.205,13.08
2026-04-20T13:21:37.0040057-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,2,276,214,77.536,261,7.170,36.402,134.371,12.09
2026-04-20T13:21:49.0878800-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,3,306,207,67.647,259,7.573,34.201,125.701,12.07
2026-04-20T13:22:02.1781385-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,4,330,201,60.909,257,8.241,31.184,119.924,13.07
2026-04-20T13:22:13.2586485-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,5,252,215,85.317,258,6.408,40.260,117.906,11.07
2026-04-20T13:22:30.3609709-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,6,462,179,38.745,257,11.891,21.614,119.718,17.09
2026-04-20T13:22:42.4497843-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,7,288,208,72.222,257,7.274,35.331,120.956,12.07
2026-04-20T13:22:54.5303140-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,8,288,210,72.917,259,7.240,35.773,133.667,12.06
2026-04-20T13:23:08.6368062-07:00,Qwen3-8B-Q4_K_M.gguf,Qwen3-0.6B-Q8_0.gguf,cpu,18,6,256,9,336,204,60.714,261,8.781,29.723,123.395,14.1
