timestamp,target,draft,backend,threads,draft_max,n_predict_req,prompt_idx,n_drafted,n_accept,accept_pct,decoded_tokens,decoded_seconds,decoded_tok_per_sec,encoded_tok_per_sec,wallclock_s
2026-04-21T19:53:39.087337-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,3,256,7,225,181,80.444,256,24.346,10.515,0.0,24.45
2026-04-21T19:54:05.410909-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,4,256,7,252,193,76.587,256,26.225,9.762,0.0,26.33
2026-04-21T19:54:38.648023-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,8,256,7,344,220,63.953,263,33.112,7.943,0.0,33.23
2026-04-21T19:55:01.299721-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,256,8,180,166,92.222,256,22.565,11.345,0.0,22.65
2026-04-21T19:55:26.604123-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,3,256,8,234,180,76.923,258,25.199,10.239,0.0,25.3
2026-04-21T19:55:53.561290-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,4,256,8,256,196,76.562,260,26.854,9.682,0.0,26.96
2026-04-21T19:56:28.177238-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,8,256,8,368,213,57.88,259,34.478,7.512,0.0,34.62
2026-04-21T19:56:52.481873-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,2,256,9,206,155,75.243,258,24.203,10.66,0.0,24.3
2026-04-21T19:57:19.237668-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,3,256,9,258,171,66.279,257,26.658,9.641,0.0,26.76
2026-04-21T19:57:49.433723-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,4,256,9,300,184,61.333,259,30.097,8.606,0.0,30.2
2026-04-21T19:58:28.828175-07:00,Qwen3-8B-Q4_K_M.gguf,qwen3_0_6b_draft_v81_ctx512.pathbmask.bin,npu-draft+cpu-target,18,8,256,9,424,205,48.349,258,39.245,6.574,0.0,39.4
