input log file location, C:\Users\hotschmoe\Documents\GitHub\specula\results\qualcomm_dissect\prof\out3\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.45.40.260406130939
qnn-net-run version, v2.45.40.260406130939
Backend version, v2.45.40.260406130939
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
16541029430,EXECUTE,14070,CYCLES,BACKEND,SUB-EVENT,/Slice_178:OpId_1088 (cycles)
16541029430,EXECUTE,15807,CYCLES,BACKEND,SUB-EVENT,/Slice_179:OpId_1094 (cycles)
16541029430,EXECUTE,16134,CYCLES,BACKEND,SUB-EVENT,/Slice_180:OpId_1100 (cycles)
16541029430,EXECUTE,15561,CYCLES,BACKEND,SUB-EVENT,/Slice_181:OpId_1106 (cycles)
16541029430,EXECUTE,13870,CYCLES,BACKEND,SUB-EVENT,/Slice_182:OpId_1112 (cycles)
16541029430,EXECUTE,16325,CYCLES,BACKEND,SUB-EVENT,/Slice_183:OpId_1118 (cycles)
16541029430,EXECUTE,14076,CYCLES,BACKEND,SUB-EVENT,/Slice_184:OpId_1124 (cycles)
16541029430,EXECUTE,12219,CYCLES,BACKEND,SUB-EVENT,/Slice_185:OpId_1130 (cycles)
16541029430,EXECUTE,1035,CYCLES,BACKEND,SUB-EVENT,/Slice_186:OpId_1136 (cycles)
16541029430,EXECUTE,11035,CYCLES,BACKEND,SUB-EVENT,/Slice_187:OpId_1142 (cycles)
16541029430,EXECUTE,11558,CYCLES,BACKEND,SUB-EVENT,/Slice_188:OpId_1148 (cycles)
16541029430,EXECUTE,14277,CYCLES,BACKEND,SUB-EVENT,/Slice_189:OpId_1154 (cycles)
16541029430,EXECUTE,13187,CYCLES,BACKEND,SUB-EVENT,/Slice_190:OpId_1160 (cycles)
16541029430,EXECUTE,13390,CYCLES,BACKEND,SUB-EVENT,/Slice_191:OpId_1166 (cycles)
16541029430,EXECUTE,303788,CYCLES,BACKEND,SUB-EVENT,rms_norm_/model/model/layers.0/input_layernorm/:OpId_1174 (cycles)
16541029430,EXECUTE,2727,CYCLES,BACKEND,SUB-EVENT,OpId_1175 (cycles)
16541029430,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,/model/model/layers.0/self_attn/Reshape:OpId_1177 (cycles)
16541029430,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,/model/model/layers.0/self_attn/Transpose:OpId_1179 (cycles)
16541029430,EXECUTE,5518,CYCLES,BACKEND,SUB-EVENT,/model/model/layers.0/self_attn/q_proj_sha.0/Conv:OpId_1187 (cycles)
16541029430,EXECUTE,17443,CYCLES,BACKEND,SUB-EVENT,rms_norm_/model/model/layers.0/self_attn/q_norm_sha.0/:OpId_1194 (cycles)
16541029430,EXECUTE,8226,CYCLES,BACKEND,SUB-EVENT,/model/model/layers.0/self_attn/q_proj_sha.1/Conv:OpId_1203 (cycles)
16541029430,EXECUTE,15340,CYCLES,BACKEND,SUB-EVENT,rms_norm_/model/model/layers.0/self_attn/q_norm_sha.1/:OpId_1210 (cycles)
16541029430,EXECUTE,11199,CYCLES,BACKEND,SUB-EVENT,/model/model/layers.0/self_attn/q_proj_sha.2/Conv:OpId_1219 (cycles)
16541029430,EXECUTE,15488,CYCLES,BACKEND,SUB-EVENT,rms_norm_/model/model/layers.0/self_attn/q_norm_sha.2/:OpId_1226 (cycles)
16541029430,EXECUTE,10972,CYCLES,BACKEND,SUB-EVENT,/model/model/layers.0/self_attn/q_proj_sha.3/Conv:OpId_1235 (cycles)
16541029430,EXECUTE,16300,CYCLES,BACKEND,SUB-EVENT,rms_norm_/model/model/layers.0/self_attn/q_norm_sha.3/:OpId_1242 (cycles)
